Title,Price,Location,Year,Link,Mileage,Fuel,Engine,Transmission,Last_updated,Image_url
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 35 lacs,Karachi,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-9960688,"75,000 km",Petrol,1300 cc,Manual,Updated 23 days ago,https://cache1.pakwheels.com/ad_pictures/1197/toyota-corolla-gli-vvti-2016-119726806.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 40 lacs,Islamabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-9701638,"93,000 km",Petrol,1300 cc,Automatic,Updated 23 days ago,https://cache2.pakwheels.com/ad_pictures/1158/toyota-corolla-gli-vvti-automatic-2015-115875038.webp
Toyota Corolla  2014 GLi Limited Edition 1.3 VVTi,PKR 32.75 lacs,Gujranwala,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-gujranwala-9961368,"106,000 km",Petrol,1300 cc,Manual,Updated 23 days ago,https://cache4.pakwheels.com/ad_pictures/1197/toyota-corolla-gli-vvti-2014-119736159.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 36.5 lacs,Kohat,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-kohat-9529156,"116,000 km",Petrol,1300 cc,Manual,Updated 23 days ago,https://cache4.pakwheels.com/ad_pictures/1131/toyota-corolla-gli-vvti-2014-113141267.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 33.5 lacs,Islamabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-9961019,"150,000 km",Petrol,1300 cc,Manual,Updated 23 days ago,https://cache3.pakwheels.com/ad_pictures/1197/toyota-corolla-gli-vvti-2015-119731116.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 39.75 lacs,Kharian,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-kharian-9960808,"104,000 km",Petrol,1300 cc,Automatic,Updated 23 days ago,https://cache2.pakwheels.com/ad_pictures/1197/toyota-corolla-gli-vvti-automatic-2016-119728416.webp
Toyota Corolla  2013 GLi Automatic 1.6 VVTi,PKR 34.5 lacs,Islamabad,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-9960615,"190,000 km",Petrol,1600 cc,Automatic,Updated 23 days ago,https://cache2.pakwheels.com/ad_pictures/1197/toyota-corolla-1-6-gli-automatic-2013-119725803.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 30.5 lacs,Nawabshah,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-nawabshah-9960441,"300,000 km",Petrol,1300 cc,Manual,Updated 23 days ago,https://cache3.pakwheels.com/ad_pictures/1197/toyota-corolla-gli-vvti-2013-119723139.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 38.5 lacs,Charsadda,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-charsadda-9960100,"100,000 km",Petrol,1300 cc,Manual,Updated 23 days ago,https://cache2.pakwheels.com/ad_pictures/1197/toyota-corolla-gli-vvti-2015-119717767.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 36.5 lacs,Karachi,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-9959856,"95,000 km",Petrol,1300 cc,Manual,Updated 23 days ago,https://cache1.pakwheels.com/ad_pictures/1197/toyota-corolla-gli-vvti-2016-119713192.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 34 lacs,Malakwal,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-malakwal-9959788,"175,000 km",Petrol,1300 cc,Manual,Updated 23 days ago,https://cache4.pakwheels.com/ad_pictures/1197/toyota-corolla-gli-vvti-2015-119712284.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 27.3 lacs,Mandi bahauddin,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-mandi-bahauddin-9959366,"203,000 km",Petrol,1300 cc,Manual,Updated 23 days ago,https://cache2.pakwheels.com/ad_pictures/1197/toyota-corolla-gli-vvti-2013-119703770.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 38 lacs,Kasur,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-kasur-9959273,"113,000 km",Petrol,1300 cc,Automatic,Updated 23 days ago,https://cache4.pakwheels.com/ad_pictures/1197/toyota-corolla-gli-vvti-automatic-2016-119703298.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 38.5 lacs,Islamabad,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-9959112,"122,000 km",Petrol,1300 cc,Manual,Updated 23 days ago,https://cache1.pakwheels.com/ad_pictures/1197/toyota-corolla-gli-vvti-2016-119701202.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 34.5 lacs,Sahiwal,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-sahiwal-9958830,"98,658 km",Petrol,1300 cc,Manual,Updated 23 days ago,https://cache1.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2016-119696289.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 37.5 lacs,Islamabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-9958556,"135,000 km",Petrol,1300 cc,Automatic,Updated 24 days ago,https://cache1.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-automatic-2015-119691677.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 35.45 lacs,Karachi,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-9899969,"82,000 km",Petrol,1300 cc,Automatic,Updated 24 days ago,https://cache4.pakwheels.com/ad_pictures/1187/toyota-corolla-gli-vvti-automatic-2016-118784963.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 42 lacs,Peshawar,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-peshawar-9958057,"110,000 km",Petrol,1300 cc,Automatic,Updated 24 days ago,https://cache1.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-automatic-2016-119683661.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 38 lacs,Islamabad,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-islamabad-9958014,"91,000 km",Petrol,1300 cc,Automatic,Updated 24 days ago,https://cache1.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-automatic-2016-119683021.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 36.5 lacs,Jhelum,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-jhelum-9957909,"210,600 km",Petrol,1300 cc,Manual,Updated 24 days ago,https://cache4.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2016-119681331.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 32.5 lacs,Mansehra,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-mansehra-9957233,"198,000 km",Petrol,1300 cc,Manual,Updated 24 days ago,https://cache1.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2014-119669703.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 36 lacs,Sheikhupura,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-sheikhupura-9957042,"129,000 km",Petrol,1300 cc,Manual,Updated 24 days ago,https://cache1.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2016-119667179.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 36.5 lacs,Lahore,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-9951594,"183,236 km",Petrol,1300 cc,Manual,Updated 24 days ago,https://cache3.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-2015-119581526.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 38.25 lacs,Nowshera cantt,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-nowshera-cantt-9956521,"91,500 km",Petrol,1300 cc,Manual,Updated 24 days ago,https://cache1.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2014-119659915.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 32.5 lacs,Mandi bahauddin,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-mandi-bahauddin-9956285,15 km,Petrol,1300 cc,Manual,Updated 24 days ago,https://cache2.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2014-119656417.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 34.95 lacs,Rawalpindi,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-rawalpindi-9950212,"90,000 km",Petrol,1300 cc,Automatic,Updated 24 days ago,https://cache2.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-automatic-2015-119559041.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 36.75 lacs,Daska,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-daska-9955909,"97,000 km",Petrol,1300 cc,Manual,Updated 24 days ago,https://cache2.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2016-119649740.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 34 lacs,Muzaffarabad,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-muzaffarabad-9766794,"126,100 km",Petrol,1300 cc,Manual,Updated 24 days ago,https://cache4.pakwheels.com/ad_pictures/1167/toyota-corolla-gli-vvti-2013-116726536.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 22.5 lacs,Karachi,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-9955805,"103,000 km",Petrol,1300 cc,Manual,Updated 24 days ago,https://cache2.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2013-119647586.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 36.5 lacs,Vehari,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-vehari-9955702,"87,305 km",Petrol,1300 cc,Manual,Updated 24 days ago,https://cache3.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2016-119646456.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 30 lacs,Karachi,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-9952745,"80,000 km",Petrol,1300 cc,Automatic,Updated 24 days ago,https://cache3.pakwheels.com/ad_pictures/1204/toyota-corolla-gli-vvti-automatic-2015-120439033.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 34 lacs,Gujrat,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-gujrat-9955587,"100,000 km",Petrol,1300 cc,Manual,Updated 24 days ago,https://cache3.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2016-119644180.webp
Toyota Corolla  2013 GLi Automatic 1.6 VVTi,PKR 32.5 lacs,Karachi,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-9953789,"90,000 km",Petrol,1600 cc,Automatic,Updated 24 days ago,https://cache2.pakwheels.com/ad_pictures/1196/toyota-corolla-2013-119614065.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 36.5 lacs,Sargodha,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-sargodha-9953513,"111,000 km",Petrol,1300 cc,Manual,Updated 24 days ago,https://cache1.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2016-119609938.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 35 lacs,Burewala,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-burewala-9954993,"150,000 km",Petrol,1300 cc,Automatic,Updated 24 days ago,https://cache4.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-automatic-2015-119634593.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 41 lacs,Gujrat,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-gujrat-9954515,"70,500 km",Petrol,1300 cc,Manual,Updated 25 days ago,https://cache3.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2015-119626486.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 33.5 lacs,Karachi,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-9954318,"108,000 km",Petrol,1300 cc,Automatic,Updated 25 days ago,https://cache1.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-automatic-2015-119623698.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 26 lacs,Karachi,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-9954040,"120,840 km",Petrol,1300 cc,Manual,Updated 25 days ago,https://cache4.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2013-119618710.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 34.2 lacs,Layyah,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-layyah-9953582,"89,000 km",Petrol,1300 cc,Manual,Updated 25 days ago,https://cache4.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2016-119610892.webp
Toyota Corolla  2014 GLi Limited Edition 1.3 VVTi,PKR 32.4 lacs,Quetta,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-quetta-9953187,"60,000 km",Petrol,1300 cc,Manual,Updated 25 days ago,https://cache4.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-limited-edition-2014-119605584.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 36.5 lacs,Bhakkar,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-bhakkar-9953088,"94,000 km",Petrol,1300 cc,Manual,Updated 25 days ago,https://cache2.pakwheels.com/ad_pictures/1196/toyota-corolla-gli-vvti-2016-119604144.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 49 lacs,Rawalpindi,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-rawalpindi-9952621,"44,000 km",Petrol,1300 cc,Manual,Updated 25 days ago,https://cache1.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-2014-119598104.webp
Toyota Corolla  2013 GLi Automatic 1.6 VVTi,PKR 33 lacs,Peshawar,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-peshawar-9952455,"120,000 km",Petrol,1600 cc,Automatic,Updated 25 days ago,https://cache3.pakwheels.com/ad_pictures/1195/toyota-corolla-1-6-gli-automatic-2013-119596098.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 28.75 lacs,Peshawar,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-peshawar-9951722,"124,356 km",Petrol,1300 cc,Manual,Updated 25 days ago,https://cache3.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-2013-119583633.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 36 lacs,Karachi,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-9951612,"117,000 km",Petrol,1300 cc,Automatic,Updated 25 days ago,https://cache4.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-automatic-2016-119582136.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 35.3 lacs,Islamabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-islamabad-9950989,"84,300 km",Petrol,1300 cc,Automatic,Updated 25 days ago,https://cache3.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-automatic-2015-119571936.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 38.5 lacs,Fateh Jang,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-fateh-jang-9948931,"95,000 km",Petrol,1300 cc,Manual,Updated 26 days ago,https://cache3.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-2015-119539431.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 32 lacs,Rahim Yar Khan,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-rahim-yar-khan-9851461,"140,000 km",Petrol,1300 cc,Manual,Updated 26 days ago,https://cache2.pakwheels.com/ad_pictures/1180/toyota-corolla-gli-vvti-2016-118029274.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 34.75 lacs,Kashmore,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-kashmore-9950193,"130,000 km",Petrol,1300 cc,Manual,Updated 26 days ago,https://cache1.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-2016-119559034.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 37.8 lacs,Wah cantt,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-wah-cantt-9950185,"142,000 km",Petrol,1300 cc,Automatic,Updated 26 days ago,https://cache2.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-automatic-2016-119557820.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 41.5 lacs,Bannu,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-bannu-9949983,"16,000 km",Petrol,1300 cc,Automatic,Updated 26 days ago,https://cache1.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-automatic-2016-119554981.webp
Toyota Corolla  2014 GLi Automatic 1.3 VVTi,PKR 39 lacs,Haripur,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-haripur-9949749,"110,000 km",Petrol,1300 cc,Automatic,Updated 26 days ago,https://cache3.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-automatic-2014-119550457.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 33 lacs,Hyderabad,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-hyderabad-9949471,"105,000 km",Petrol,1300 cc,Manual,Updated 26 days ago,https://cache2.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-2014-119546738.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 36 lacs,Vehari,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-vehari-9949186,"204,229 km",Petrol,1300 cc,Automatic,Updated 26 days ago,https://cache1.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-automatic-2015-119542919.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 39.95 lacs,Lahore,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-lahore-9949091,"120,300 km",Petrol,1300 cc,Automatic,Updated 26 days ago,https://cache3.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-automatic-2016-119541244.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 35 lacs,Multan,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-multan-9948859,"260,000 km",Petrol,1300 cc,Manual,Updated 26 days ago,https://cache4.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-2016-119538514.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 42.5 lacs,Dera murad jamali,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-dera-murad-jamali-9948771,"75,400 km",Petrol,1300 cc,Manual,Updated 26 days ago,https://cache3.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-2016-119537314.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 36 lacs,Lahore,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-9846945,"126,000 km",Petrol,1300 cc,Manual,Updated 26 days ago,https://cache3.pakwheels.com/ad_pictures/1179/toyota-corolla-gli-vvti-2015-117959591.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 34.95 lacs,Sahiwal,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-sahiwal-9948508,"16,546 km",Petrol,1300 cc,Manual,Updated 26 days ago,https://cache3.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-2015-119533485.webp
Toyota Corolla  2016 GLi 1.3 VVTi,PKR 32.8 lacs,Hyderabad,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-hyderabad-9947936,"83,000 km",Petrol,1300 cc,Manual,Updated 26 days ago,https://cache2.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-2016-119524295.webp
Toyota Corolla  2016 GLi Automatic 1.3 VVTi,PKR 39 lacs,Wah cantt,2016,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-wah-cantt-9947736,"120,000 km",Petrol,1300 cc,Automatic,Updated 26 days ago,https://cache1.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-automatic-2016-119521028.webp
Toyota Corolla  2014 GLi 1.3 VVTi,PKR 35 lacs,Quetta,2014,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-quetta-9947642,"51,000 km",Petrol,1300 cc,Manual,Updated 26 days ago,https://cache1.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-2014-119519637.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 37 lacs,Bannu,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-bannu-9853399,"84,000 km",Petrol,1300 cc,Manual,Updated 26 days ago,https://cache4.pakwheels.com/ad_pictures/1180/toyota-corolla-gli-vvti-2015-118058521.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 30.5 lacs,Karachi,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-9946613,"107,000 km",Petrol,1300 cc,Automatic,Updated 27 days ago,https://cache4.pakwheels.com/ad_pictures/1195/toyota-corolla-gli-vvti-automatic-2015-119502102.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 37 lacs,Quetta,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-quetta-9778988,"182,000 km",Petrol,1300 cc,Automatic,Updated 27 days ago,https://cache1.pakwheels.com/ad_pictures/1169/toyota-corolla-gli-vvti-automatic-2015-116909797.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 28.7 lacs,Lahore,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-lahore-9945664,"153,000 km",Petrol,1300 cc,Manual,Updated 27 days ago,https://cache2.pakwheels.com/ad_pictures/1194/toyota-corolla-gli-vvti-2013-119486978.webp
Toyota Corolla  2015 GLi 1.3 VVTi,PKR 32 lacs,Raiwind,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-raiwind-9945658,"145,263 km",Petrol,1300 cc,Manual,Updated 27 days ago,https://cache2.pakwheels.com/ad_pictures/1194/toyota-corolla-gli-vvti-2015-119486953.webp
Toyota Corolla  2013 GLi Limited Edition 1.3 VVTi,PKR 26.9 lacs,Karachi,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-9944438,"99,570 km",Petrol,1300 cc,Manual,Updated 27 days ago,https://cache1.pakwheels.com/ad_pictures/1194/toyota-corolla-gli-vvti-limited-edition-2013-119469405.webp
Toyota Corolla  2013 GLi 1.3 VVTi,PKR 33 lacs,Bhakkar,2013,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-bhakkar-9944416,"150,000 km",Petrol,1300 cc,Manual,Updated 27 days ago,https://cache4.pakwheels.com/ad_pictures/1194/toyota-corolla-gli-vvti-2013-119469270.webp
Toyota Corolla  2015 GLi Automatic 1.3 VVTi,PKR 35.5 lacs,Faisalabad,2015,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-faisalabad-9944155,"100,000 km",Petrol,1300 cc,Automatic,Updated 27 days ago,https://cache4.pakwheels.com/ad_pictures/1194/toyota-corolla-gli-vvti-automatic-2015-119464518.webp
